"time","v_C","v_S"
0.365,-0.0001576775337622939,0
0.3651,-0.0001537318580653433,0
0.3652,-0.0001496928519875867,0
0.3653,-0.0001455661669263092,0
0.3654,-0.0001413575039105037,0
0.3655,-0.0001370726095954675,0
0.3656,-0.000132717272257387,0
0.3657,-0.0001282973177879224,0
0.3658,-0.0001238186056888052,0
0.3659,-0.000119287025066411,0
0.366,-0.0001147009296987093,0
0.3661,-0.000110061740470485,0
0.3662,-0.0001053816797825702,0
0.3663,-0.0001006658456382891,0
0.3664,-9.591927573662833e-05,0
0.3665,-9.114694104746787e-05,0
0.3666,-8.635373938679869e-05,0
0.3667,-8.154448899194071e-05,0
0.3668,-7.672392209677378e-05,0
0.3669,-7.18966785069422e-05,0
0.367,-6.706729917508573e-05,0
0.3671,-6.224021977605738e-05,0
0.3672,-5.741976428214127e-05,0
0.3673,-5.261574892133574e-05,0
0.3674,-4.784581015403431e-05,0
0.3675,-4.310226239811406e-05,0
0.3676,-3.839006091521145e-05,0
0.3677,-3.371410979183595e-05,0
0.3678,-2.907925874502831e-05,0
0.3679,-2.44902999279929e-05,0
0.368,-1.9951964735756e-05,0
0.3681,-1.546892061081101e-05,0
0.3682,-1.104576784876402e-05,0
0.3683,-6.687036403991382e-06,0
0.3684,-2.397182695272927e-06,0
0.3685,1.819413588550326e-06,0
0.3686,5.961649661169043e-06,0
0.3687,1.007104418397994e-05,0
0.3688,1.410768822648586e-05,0
0.3689,1.806882776567445e-05,0
0.369,2.195182270462432e-05,0
0.3691,2.575414687250728e-05,0
0.3692,2.947338802458842e-05,0
0.3693,3.310724784222801e-05,0
0.3694,3.665354193287357e-05,0
0.3695,4.011019983007188e-05,0
0.3696,4.347526499346098e-05,0
0.3697,4.674689480877208e-05,0
0.3698,4.99233605878314e-05,0
0.3699,5.300304756855311e-05,0
0.37,5.597959839177053e-05,0
0.3701,5.885429401110522e-05,0
0.3702,6.162633047831543e-05,0
0.3703,6.429435675518847e-05,0
0.3704,6.685712707088885e-05,0
0.3705,6.931350092196715e-05,0
0.3706,7.166244307235407e-05,0
0.3707,7.390302355336193e-05,0
0.3708,7.603441766368585e-05,0
0.3709,7.805590596939896e-05,0
0.371,7.996687430395969e-05,0
0.3711,8.176681376820682e-05,0
0.3712,8.345532073036075e-05,0
0.3713,8.503822501187443e-05,0
0.3714,8.651446080675239e-05,0
0.3715,8.788153434212498e-05,0
0.3716,8.913978538594041e-05,0
0.3717,9.028967364597924e-05,0
0.3718,9.1331778769855e-05,0
0.3719,9.226680034501188e-05,0
0.372,9.309555789872825e-05,0
0.3721,9.381899089811421e-05,0
0.3722,9.443815875011232e-05,0
0.3723,9.495424080149766e-05,0
0.3724,9.536853633887706e-05,0
0.3725,9.568246458869042e-05,0
0.3726,9.589141171526856e-05,0
0.3727,9.599319865620528e-05,0
0.3728,9.599544750142747e-05,0
0.3729,9.589958171235321e-05,0
0.373,9.570712284195439e-05,0
0.3731,9.541969053475666e-05,0
0.3732,9.503900252683936e-05,0
0.3733,9.456687464583536e-05,0
0.3734,9.400522081093207e-05,0
0.3735,9.335605303286988e-05,0
0.3736,9.262148141394321e-05,0
0.3737,9.180371414800018e-05,0
0.3738,9.090505752044221e-05,0
0.3739,8.992659877627255e-05,0
0.374,8.88674075515564e-05,0
0.3741,8.773323265734555e-05,0
0.3742,8.652658662564936e-05,0
0.3743,8.525007144791192e-05,0
0.3744,8.390637857501489e-05,0
0.3745,8.24982889172734e-05,0
0.3746,8.102867284443862e-05,0
0.3747,7.950049018569728e-05,0
0.3748,7.791679022967066e-05,0
0.3749,7.62807117244181e-05,0
0.375,7.459548287743189e-05,0
0.3751,7.286442135564062e-05,0
0.3752,7.108954469637268e-05,0
0.3753,6.924658979200272e-05,0
0.3754,6.735999956416545e-05,0
0.3755,6.543247257147858e-05,0
0.3756,6.346675108997658e-05,0
0.3757,6.146562111310985e-05,0
0.3758,5.943191235174346e-05,0
0.3759,5.73684982341618e-05,0
0.376,5.527829590606168e-05,0
0.3761,5.31642662305569e-05,0
0.3762,5.102941378817713e-05,0
0.3763,4.887678687686671e-05,0
0.3764,4.670947751198939e-05,0
0.3765,4.453062142632124e-05,0
0.3766,4.233254237220275e-05,0
0.3767,4.012362416791358e-05,0
0.3768,3.790815836856929e-05,0
0.3769,3.568877277983181e-05,0
0.377,3.346808493507494e-05,0
0.3771,3.124870024996365e-05,0
0.3772,2.903321017702719e-05,0
0.3773,2.682419036023231e-05,0
0.3774,2.462419878956249e-05,0
0.3775,2.243577395558499e-05,0
0.3776,2.026143300403018e-05,0
0.3777,1.810366989036461e-05,0
0.3778,1.596495353436433e-05,0
0.3779,1.383935126879764e-05,0
0.378,1.172961488025772e-05,0
0.3781,9.641413659805989e-06,0
0.3782,7.576394524416123e-06,0
0.3783,5.536114011304534e-06,0
0.3784,3.522034500933153e-06,0
0.3785,1.53552044000089e-06,0
0.3786,-4.221654355535571e-07,0
0.3787,-2.349865877554558e-06,0
0.3788,-4.246532902592341e-06,0
0.3789,-6.111231569020526e-06,0
0.379,-7.943143753964177e-06,0
0.3791,-9.741571930317298e-06,0
0.3792,-1.149855398976185e-05,0
0.3793,-1.320777799768898e-05,0
0.3794,-1.487605236755651e-05,0
0.3795,-1.650227924788564e-05,0
0.3796,-1.808542616943254e-05,0
0.3797,-1.962452725368221e-05,0
0.3798,-2.111868442134207e-05,0
0.3799,-2.256706860083162e-05,0
0.38,-2.39689209367802e-05,0
0.3801,-2.532355399851655e-05,0
0.3802,-2.663035298856246e-05,0
0.3803,-2.788877695112639e-05,0
0.3804,-2.909835998059345e-05,0
0.3805,-3.025920493366092e-05,0
0.3806,-3.137250269393452e-05,0
0.3807,-3.24367840251738e-05,0
0.3808,-3.345201085545059e-05,0
0.3809,-3.441823559207861e-05,0
0.381,-3.533560265779341e-05,0
0.3811,-3.620435002692672e-05,0
0.3812,-3.702481076158362e-05,0
0.3813,-3.779741454781912e-05,0
0.3814,-3.852268923181522e-05,0
0.3815,-3.920126235605589e-05,0
0.3816,-3.983386269550608e-05,0
0.3817,-4.042132179378673e-05,0
0.3818,-4.096399621327053e-05,0
0.3819,-4.144449366759257e-05,0
0.382,-4.187681975297222e-05,0
0.3821,-4.226128337334042e-05,0
0.3822,-4.259822607175825e-05,0
0.3823,-4.28880208308126e-05,0
0.3824,-4.313107087301156e-05,0
0.3825,-4.332780846117928e-05,0
0.3826,-4.347869369885214e-05,0
0.3827,-4.35842133306735e-05,0
0.3828,-4.364487954278916e-05,0
0.3829,-4.366122876324271e-05,0
0.383,-4.363382046237089e-05,0
0.3831,-4.356323595319891e-05,0
0.3832,-4.345323977282626e-05,0
0.3833,-4.330304317356948e-05,0
0.3834,-4.311292332561423e-05,0
0.3835,-4.288374035231913e-05,0
0.3836,-4.261638632009928e-05,0
0.3837,-4.231178458941655e-05,0
0.3838,-4.197088916576932e-05,0
0.3839,-4.159468405068211e-05,0
0.384,-4.118418259269636e-05,0
0.3841,-4.07404268383589e-05,0
0.3842,-4.026448688321277e-05,0
0.3843,-3.975746022278677e-05,0
0.3844,-3.922047110358507e-05,0
0.3845,-3.865275680127286e-05,0
0.3846,-3.805547229867299e-05,0
0.3847,-3.743063618344806e-05,0
0.3848,-3.677930776702498e-05,0
0.3849,-3.610255665710449e-05,0
0.385,-3.540146165369079e-05,0
0.3851,-3.467710964511764e-05,0
0.3852,-3.393059450407785e-05,0
0.3853,-3.316301598365121e-05,0
0.3854,-3.23754786133322e-05,0
0.3855,-3.156909059505999e-05,0
0.3856,-3.074496269924387e-05,0
0.3857,-2.990420716079336e-05,0
0.3858,-2.904613036731182e-05,0
0.3859,-2.817020996910465e-05,0
0.386,-2.727943374185273e-05,0
0.3861,-2.637467399054635e-05,0
0.3862,-2.545678005262922e-05,0
0.3863,-2.452657653806116e-05,0
0.3864,-2.358486156938081e-05,0
0.3865,-2.263240502177085e-05,0
0.3866,-2.166994676311811e-05,0
0.3867,-2.069819489407882e-05,0
0.3868,-1.971782398814129e-05,0
0.3869,-1.872947333168856e-05,0
0.387,-1.773374516406378e-05,0
0.3871,-1.673465882136484e-05,0
0.3872,-1.574464827933045e-05,0
0.3873,-1.475458948437731e-05,0
0.3874,-1.376579621157746e-05,0
0.3875,-1.277960771595559e-05,0
0.3876,-1.17973894640895e-05,0
0.3877,-1.082053386571599e-05,0
0.3878,-9.850461005334032e-06,0
0.3879,-8.888619373807957e-06,0
0.388,-7.936486599973295e-06,0
0.3881,-6.995570182237318e-06,0
0.3882,-6.067408220184855e-06,0
0.3883,-5.153570146181513e-06,0
0.3884,-4.255206486309264e-06,0
0.3885,-3.344116996602765e-06,0
0.3886,-2.443647255614285e-06,0
0.3887,-1.554423272334386e-06,0
0.3888,-6.770466705047638e-07,0
0.3889,1.879053113822251e-07,0
0.389,1.039879820081662e-06,0
0.3891,1.878348387598931e-06,0
0.3892,2.702806931187809e-06,0
0.3893,3.512775753350933e-06,0
0.3894,4.307799541840248e-06,0
0.3895,5.087447369655243e-06,0
0.3896,5.851312695045608e-06,0
0.3897,6.599013361509451e-06,0
0.3898,7.326266843727862e-06,0
0.3899,8.034554637019498e-06,0
0.39,8.724195020351157e-06,0
0.3901,9.394737293291283e-06,0
0.3902,1.004574763184135e-05,0
0.3903,1.067680908843627e-05,0
0.3904,1.128752159194468e-05,0
0.3905,1.187750194766766e-05,0
0.3906,1.244638383734071e-05,0
0.3907,1.299381781913242e-05,0
0.3908,1.35194713276448e-05,0
0.3909,1.402302867391356e-05,0
0.391,1.450419104540701e-05,0
0.3911,1.496536239357096e-05,0
0.3912,1.540630140678007e-05,0
0.3913,1.582541000681256e-05,0
0.3914,1.622261123138572e-05,0
0.3915,1.65978520374864e-05,0
0.3916,1.69511033013723e-05,0
0.3917,1.728235981857111e-05,0
0.3918,1.75916403038807e-05,0
0.3919,1.787898739136932e-05,0
0.392,1.814446763437495e-05,0
0.3921,1.838817150550623e-05,0
0.3922,1.861021339664187e-05,0
0.3923,1.881073161893075e-05,0
0.3924,1.898884968560475e-05,0
0.3925,1.914376596605843e-05,0
0.3926,1.927692391260856e-05,0
0.3927,1.9388466272823e-05,0
0.3928,1.947855551113842e-05,0
0.3929,1.954737380886035e-05,0
0.393,1.959512306416304e-05,0
0.3931,1.962202489208967e-05,0
0.3932,1.962832062455219e-05,0
0.3933,1.961427131033139e-05,0
0.3934,1.958015771507684e-05,0
0.3935,1.952628032130701e-05,0
0.3936,1.945295932840911e-05,0
0.3937,1.936077781781082e-05,0
0.3938,1.925101520597799e-05,0
0.3939,1.912326181465873e-05,0
0.394,1.897796031640436e-05,0
0.3941,1.881557512805242e-05,0
0.3942,1.863659241072612e-05,0
0.3943,1.844152006983471e-05,0
0.3944,1.823088775507338e-05,0
0.3945,1.800524686042311e-05,0
0.3946,1.776517052415122e-05,0
0.3947,1.751125362881061e-05,0
0.3948,1.724411280124021e-05,0
0.3949,1.69643864125649e-05,0
0.395,1.667273457819537e-05,0
0.3951,1.636912782283914e-05,0
0.3952,1.605404247629248e-05,0
0.3953,1.572795070333436e-05,0
0.3954,1.53913243852687e-05,0
0.3955,1.504463540339919e-05,0
0.3956,1.468835563903015e-05,0
0.3957,1.432295697346528e-05,0
0.3958,1.394891128800851e-05,0
0.3959,1.356669046396372e-05,0
0.396,1.317676638263463e-05,0
0.3961,1.277961092532556e-05,0
0.3962,1.237569597334021e-05,0
0.3963,1.196549340798249e-05,0
0.3964,1.154947511055631e-05,0
0.3965,1.112811296236535e-05,0
0.3966,1.070187884471397e-05,0
0.3967,1.027124463890586e-05,0
0.3968,9.836682226244917e-06,0
0.3969,9.39866348803506e-06,0
0.397,8.957660305579949e-06,0
0.3971,8.514144560183982e-06,0
0.3972,8.065579810716134e-06,0
0.3973,7.612803493257223e-06,0
0.3974,7.1581379976505e-06,0
0.3975,6.702016112178108e-06,0
0.3976,6.244870625122949e-06,0
0.3977,5.787134324767168e-06,0
0.3978,5.32923999939316e-06,0
0.3979,4.871620437283324e-06,0
0.398,4.4147084267198e-06,0
0.3981,3.958936755985494e-06,0
0.3982,3.504738213362546e-06,0
0.3983,3.052545587133355e-06,0
0.3984,2.602791665580317e-06,0
0.3985,2.15590923698558e-06,0
0.3986,1.712331089632039e-06,0
0.3987,1.272490011801839e-06,0
0.3988,8.368187917773773e-07,0
0.3989,4.057502178410506e-07,0
0.399,-2.028292172497986e-08,0
0.3991,-4.41920082982846e-07,0
0.3992,-8.601269587805295e-07,0
0.3993,-1.27251156646556e-06,0
0.3994,-1.678665122441596e-06,0
0.3995,-2.078178843112517e-06,0
0.3996,-2.470643944881539e-06,0
0.3997,-2.855651644152544e-06,0
0.3998,-3.232793157329192e-06,0
0.3999,-3.601659700815141e-06,0
0.4,-3.961842491014249e-06,0
0.4001,-4.312932744329775e-06,0
0.4002,-4.65452167716558e-06,0
0.4003,-4.986200505925323e-06,0
0.4004,-5.307560447012665e-06,0
0.4005,-5.618192716831432e-06,0
0.4006,-5.91768853178494e-06,0
0.4007,-6.205639108277023e-06,0
0.4008,-6.481635662711342e-06,0
0.4009,-6.745269411491552e-06,0
0.401,-6.997719088878977e-06,0
0.4011,-7.259665377188772e-06,0
0.4012,-7.511680303668947e-06,0
0.4013,-7.753534974062386e-06,0
0.4014,-7.985000494111974e-06,0
0.4015,-8.205847969560714e-06,0
0.4016,-8.415848506151246e-06,0
0.4017,-8.614773209626577e-06,0
0.4018,-8.802393185729592e-06,0
0.4019,-8.978479540203177e-06,0
0.402,-9.1428033787903e-06,0
0.4021,-9.295135807233665e-06,0
0.4022,-9.435247931276252e-06,0
0.4023,-9.562910856660944e-06,0
0.4024,-9.677895689130623e-06,0
0.4025,-9.779973534428229e-06,0
0.4026,-9.868915498296529e-06,0
0.4027,-9.944492686478471e-06,0
0.4028,-1.000647620471694e-05,0
0.4029,-1.005463715875481e-05,0
0.403,-1.010807054080911e-05,0
0.4031,-1.015511309127642e-05,0
0.4032,-1.019147469891088e-05,0
0.4033,-1.021710815573451e-05,0
0.4034,-1.02319662537693e-05,0
0.4035,-1.023600178503726e-05,0
0.4036,-1.022916754156039e-05,0
0.4037,-1.021141631536069e-05,0
0.4038,-1.018270089846016e-05,0
0.4039,-1.014297408288081e-05,0
0.404,-1.00921886606446e-05,0
0.4041,-1.00302974237736e-05,0
0.4042,-9.957253164289791e-06,0
0.4043,-9.87300867421516e-06,0
0.4044,-9.77751674557172e-06,0
0.4045,-9.670730170381405e-06,0
0.4046,-9.552601740666339e-06,0
0.4047,-9.423084248448468e-06,0
0.4048,-9.282130485749791e-06,0
0.4049,-9.144030946063352e-06,0
0.405,-9.009478435582796e-06,0
0.4051,-8.867586427477719e-06,0
0.4052,-8.718511401213847e-06,0
0.4053,-8.56240983625697e-06,0
0.4054,-8.399438212072878e-06,0
0.4055,-8.229753008127273e-06,0
0.4056,-8.05351070388613e-06,0
0.4057,-7.870867778815152e-06,0
0.4058,-7.68198071238013e-06,0
0.4059,-7.487005984046861e-06,0
0.406,-7.286100073281019e-06,0
0.4061,-7.079419459548621e-06,0
0.4062,-6.867120622315351e-06,0
0.4063,-6.649360041046999e-06,0
0.4064,-6.426294195209359e-06,0
0.4065,-6.198079564268225e-06,0
0.4066,-5.964872627689255e-06,0
0.4067,-5.726829864938505e-06,0
0.4068,-5.486859585551126e-06,0
0.4069,-5.250542825315984e-06,0
0.407,-5.011862249244992e-06,0
0.4071,-4.771136811436015e-06,0
0.4072,-4.528690762284272e-06,0
0.4073,-4.284853648481535e-06,0
0.4074,-4.039960313016661e-06,0
0.4075,-3.794350895175462e-06,0
0.4076,-3.54837083054057e-06,0
0.4077,-3.302370850991976e-06,0
0.4078,-3.056706984706217e-06,0
0.4079,-2.811740556156919e-06,0
0.408,-2.567838186114664e-06,0
0.4081,-2.32537179164685e-06,0
0.4082,-2.084718586118236e-06,0
0.4083,-1.846261079190128e-06,0
0.4084,-1.610387076820921e-06,0
0.4085,-1.377489681265962e-06,0
0.4086,-1.147967291077429e-06,0
0.4087,-9.220214274952216e-07,0
0.4088,-6.896016120141887e-07,0
0.4089,-4.597411598409815e-07,0
0.409,-2.326918480332672e-07,0
0.4091,-8.705232602677396e-09,0
0.4092,2.119673514846924e-07,0
0.4093,4.290747903090335e-07,0
0.4094,6.423661909963202e-07,0
0.4095,8.515908817184394e-07,0
0.4096,1.056498411693299e-06,0
0.4097,1.256838551184378e-06,0
0.4098,1.45236129150141e-06,0
0.4099,1.642816844999922e-06,0
0.41,1.827955645081351e-06,0
0.4101,2.007528346193145e-06,0
0.4102,2.181285823828364e-06,0
0.4103,2.348979174526278e-06,0
0.4104,2.510359715871967e-06,0
0.4105,2.665178986496422e-06,0
0.4106,2.813188746076624e-06,0
0.4107,2.9617604010515e-06,0
0.4108,3.107141543960502e-06,0
0.4109,3.247026952287337e-06,0
0.411,3.381332522932043e-06,0
0.4111,3.509979614409417e-06,0
0.4112,3.632895046848726e-06,0
0.4113,3.750011101994139e-06,0
0.4114,3.861265523204437e-06,0
0.4115,3.966601515453085e-06,0
0.4116,4.065967745328291e-06,0
0.4117,4.15931834103278e-06,0
0.4118,4.246612892384133e-06,0
0.4119,4.327816450814556e-06,0
0.412,4.402899529370941e-06,0
0.4121,4.471838102714906e-06,0
0.4122,4.534613607122636e-06,0
0.4123,4.59121294048512e-06,0
0.4124,4.641628462307995e-06,0
0.4125,4.685857993711578e-06,0
0.4126,4.725305075390267e-06,0
0.4127,4.760411450062989e-06,0
0.4128,4.789938801739392e-06,0
0.4129,4.813953447946485e-06,0
0.413,4.832528678063009e-06,0
0.4131,4.845744753319465e-06,0
0.4132,4.853688906798069e-06,0
0.4133,4.856455343432799e-06,0
0.4134,4.854145240009373e-06,0
0.4135,4.846866745165245e-06,0
0.4136,4.834734979389607e-06,0
0.4137,4.817872035023411e-06,0
0.4138,4.796406976259331e-06,0
0.4139,4.770475839141795e-06,0
0.414,4.740221631566963e-06,0
0.4141,4.705794333282723e-06,0
0.4142,4.667350895888763e-06,0
0.4143,4.625055242836454e-06,0
0.4144,4.579078269428927e-06,0
0.4145,4.52882428975181e-06,0
0.4146,4.472301897806458e-06,0
0.4147,4.411967074260273e-06,0
0.4148,4.347962841803152e-06,0
0.4149,4.280437374332552e-06,0
0.415,4.209543996953455e-06,0
0.4151,4.135441185978332e-06,0
0.4152,4.058292568927309e-06,0
0.4153,3.978266924527908e-06,0
0.4154,3.895538182715225e-06,0
0.4155,3.810285424631886e-06,0
0.4156,3.72269288262799e-06,0
0.4157,3.632949940261314e-06,0
0.4158,3.541251132297016e-06,0
0.4159,3.447796144707833e-06,0
0.416,3.352789814674024e-06,0
0.4161,3.256442130583327e-06,0
0.4162,3.158968232031167e-06,0
0.4163,3.060588409820335e-06,0
0.4164,2.961528105961206e-06,0
0.4165,2.85619863114929e-06,0
0.4166,2.749360281425346e-06,0
0.4167,2.641324887465513e-06,0
0.4168,2.532242315414065e-06,0
0.4169,2.42226451601874e-06,0
0.417,2.31154552463068e-06,0
0.4171,2.20024146120437e-06,0
0.4172,2.088510530297883e-06,0
0.4173,1.976513021072514e-06,0
0.4174,1.864411307293021e-06,0
0.4175,1.752369847327569e-06,0
0.4176,1.640555184147665e-06,0
0.4177,1.529135945328405e-06,0
0.4178,1.418282843048105e-06,0
0.4179,1.308168674088545e-06,0
0.418,1.198968319834912e-06,0
0.4181,1.090858746275737e-06,0
0.4182,9.840190040031335e-07,0
0.4183,8.786302282124412e-07,0
0.4184,7.720749082905829e-07,0
0.4185,6.654412321073691e-07,0
0.4186,5.598644448662845e-07,0
0.4187,4.554357647659722e-07,0
0.4188,3.522429970743917e-07,0
0.4189,2.503704007992597e-07,0
0.419,1.498985553581965e-07,0
0.4191,5.090422724893095e-08,0
0.4192,-4.65397632805466e-08,0
0.4193,-1.42364675561565e-07,0
0.4194,-2.365059818348895e-07,0
0.4195,-3.289035005803009e-07,0
0.4196,-4.195015298464433e-07,0
0.4197,-5.082489805806682e-07,0
0.4198,-5.95099509958632e-07,0
0.4199,-6.800116547143881e-07,0
0.42,-7.629489644699811e-07,0
0.4201,-8.438801350652928e-07,0
0.4202,-9.227791418878788e-07,0
0.4203,-9.991772625222346e-07,0
0.4204,-1.072787401872537e-06,0
0.4205,-1.144078254009401e-06,0
0.4206,-1.213020907939077e-06,0
0.4207,-1.279590969521914e-06,0
0.4208,-1.343768659914444e-06,0
0.4209,-1.405538914011843e-06,0
0.421,-1.464891478890005e-06,0
0.4211,-1.521821012247825e-06,0
0.4212,-1.576327180849451e-06,0
0.4213,-1.628414758966405e-06,0
0.4214,-1.678093726819993e-06,0
0.4215,-1.725379369023419e-06,0
0.4216,-1.770292373024048e-06,0
0.4217,-1.812858927545662e-06,0
0.4218,-1.8531108210306e-06,0
0.4219,-1.891085540082133e-06,0
0.422,-1.926826367906604e-06,0
0.4221,-1.960382482755679e-06,0
0.4222,-1.991440928248321e-06,0
0.4223,-2.01851151882738e-06,0
0.4224,-2.043095069142666e-06,0
0.4225,-2.065213802481805e-06,0
0.4226,-2.084893398987401e-06,0
0.4227,-2.102163022112244e-06,0
0.4228,-2.117055345074479e-06,0
0.4229,-2.129606577312859e-06,0
0.423,-2.139856490941912e-06,0
0.4231,-2.147848447207149e-06,0
0.4232,-2.153629422940267e-06,0
0.4233,-2.157250037014342e-06,0
0.4234,-2.15876457679905e-06,0
0.4235,-2.158231024615847e-06,0
0.4236,-2.155711084193184e-06,0
0.4237,-2.151270207121695e-06,0
0.4238,-2.144977619309419e-06,0
0.4239,-2.136906347436981e-06,0
0.424,-2.127133245412799e-06,0
0.4241,-2.11573902082829e-06,0
0.4242,-2.101111776141109e-06,0
0.4243,-2.084503591604448e-06,0
0.4244,-2.066097585745088e-06,0
0.4245,-2.045944843519533e-06,0
0.4246,-2.024097917696707e-06,0
0.4247,-2.000610794554001e-06,0
0.4248,-1.975538859573374e-06,0
0.4249,-1.948938863137322e-06,0
0.425,-1.920868886224986e-06,0
0.4251,-1.891388306108187e-06,0
0.4252,-1.860557762047458e-06,0
0.4253,-1.828439120988169e-06,0
0.4254,-1.79509544325647e-06,0
0.4255,-1.760590948255414e-06,0
0.4256,-1.72499098016099e-06,0
0.4257,-1.68836197361815e-06,0
0.4258,-1.650771419436946e-06,0
0.4259,-1.612287830288458e-06,0
0.426,-1.572980706400924e-06,0
0.4261,-1.532422393552816e-06,0
0.4262,-1.490784548854468e-06,0
0.4263,-1.448355264877625e-06,0
0.4264,-1.405188783302029e-06,0
0.4265,-1.361339104623144e-06,0
0.4266,-1.316859928176312e-06,0
0.4267,-1.271804592160909e-06,0
0.4268,-1.226226013664631e-06,0
0.4269,-1.18017662868752e-06,0
0.427,-1.133708332166247e-06,0
0.4271,-1.086872417998266e-06,0
0.4272,-1.039719519065973e-06,0
0.4273,-9.922995472609873e-07,0
0.4274,-9.446616335081791e-07,0
0.4275,-8.968540677899521e-07,0
0.4276,-8.48924239170401e-07,0
0.4277,-8.009185758194638e-07,0
0.4278,-7.52882485037211e-07,0
0.4279,-7.048602932778663e-07,0
0.428,-6.569402400967202e-07,0
0.4281,-6.092060989978487e-07,0
0.4282,-5.616392121098605e-07,0
0.4283,-5.142818639167764e-07,0
0.4284,-4.671751209657395e-07,0
0.4285,-4.20358775869555e-07,0
0.4286,-3.73871291309098e-07,0
0.4287,-3.277497440357218e-07,0
0.4288,-2.820297688737951e-07,0
0.4289,-2.36745502722981e-07,0
0.429,-1.919295285607752e-07,0
0.4291,-1.476128194449133e-07,0
0.4292,-1.038246825157815e-07,0
0.4293,-6.059270299894744e-08,0
0.4294,-1.794268820744812e-08,0
0.4295,2.410138845567813e-08,0
0.4296,6.551744349498204e-08,0
0.4297,1.062853393201918e-07,0
0.4298,1.463869402436888e-07,0
0.4299,1.856963613407617e-07,0
0.43,2.234795804601137e-07,0
0.4301,2.603539544996895e-07,0
0.4302,2.962885972193807e-07,0
0.4303,3.31253689767898e-07,0
0.4304,3.652205068084595e-07,0
0.4305,3.981614426442775e-07,0
0.4306,4.300500373441477e-07,0
0.4307,4.608610028680339e-07,0
0.4308,4.905702491925681e-07,0
0.4309,5.191549104367202e-07,0
0.431,5.465933709872995e-07,0
0.4311,5.728652916245375e-07,0
0.4312,5.979516356476714e-07,0
0.4313,6.218346950004562e-07,0
0.4314,6.444981163968166e-07,0
0.4315,6.659269274463586e-07,0
0.4316,6.861075627799522e-07,0
0.4317,7.050278901752987e-07,0
0.4318,7.226772366825094e-07,0
0.4319,7.390464147496334e-07,0
0.432,7.541277483482867e-07,0
0.4321,7.679150990991787e-07,0
0.4322,7.804038923976901e-07,0
0.4323,7.915911435394493e-07,0
0.4324,8.014754838458727e-07,0
0.4325,8.100571867897734e-07,0
0.4326,8.17338194120902e-07,0
0.4327,8.233221419915212e-07,0
0.4328,8.280143870819765e-07,0
0.4329,8.314220327262549e-07,0
0.433,8.335539550375677e-07,0
0.4331,8.344208290339081e-07,0
0.4332,8.340351547636219e-07,0
0.4333,8.324112834309748e-07,0
0.4334,8.295654435217244e-07,0
0.4335,8.255157669286824e-07,0
0.4336,8.202823150772864e-07,0
0.4337,8.138871050511674e-07,0
0.4338,8.07177742435785e-07,0
0.4339,7.999490941792917e-07,0
0.434,7.917040332899521e-07,0
0.4341,7.824665822495194e-07,0
0.4342,7.722620627596216e-07,0
0.4343,7.611170957417546e-07,0
0.4344,7.490596013373083e-07,0
0.4345,7.361187989075289e-07,0
0.4346,7.223252070335427e-07,0
0.4347,7.077106435163514e-07,0
0.4348,6.923082253768222e-07,0
0.4349,6.761523688557228e-07,0
0.435,6.592787894136702e-07,0
0.4351,6.417245017311645e-07,0
0.4352,6.23527819708581e-07,0
0.4353,6.047283564661579e-07,0
0.4354,5.853670243440405e-07,0
0.4355,5.654860349022178e-07,0
0.4356,5.451288989205625e-07,0
0.4357,5.243404263988234e-07,0
0.4358,5.031667265566112e-07,0
0.4359,4.816552078334474e-07,0
0.436,4.598545778886922e-07,0
0.4361,4.378148436015927e-07,0
0.4362,4.155873110712705e-07,0
0.4363,3.932245856167096e-07,0
0.4364,3.707805717768057e-07,0
0.4365,3.483104733102921e-07,0
0.4366,3.258707931957894e-07,0
0.4367,3.035193336317924e-07,0
0.4368,2.813151960366588e-07,0
0.4369,2.593187810486574e-07,0
0.437,2.375917885258952e-07,0
0.4371,2.161972175463658e-07,0
0.4372,1.951993664079379e-07,0
0.4373,1.746638326283432e-07,0
0.4374,1.546575129452224e-07,0
0.4375,1.352486033160566e-07,0
0.4376,1.157809679031753e-07,0
0.4377,8.834856987622028e-08,0
0.4378,6.080387664338561e-08,0
0.4379,3.317948130382035e-08,0
0.438,5.508528289384232e-09,0
0.4381,-2.217528663529128e-08,0
0.4382,-4.983771637281823e-08,0
0.4383,-7.744396249306756e-08,0
0.4384,-1.049586752331075e-07,0
0.4385,-1.323459534972961e-07,0
0.4386,-1.595693448572195e-07,0
0.4387,-1.865918455517073e-07,0
0.4388,-2.133759004868475e-07,0
0.4389,-2.398834032359269e-07,0
0.439,-2.660756960395206e-07,0
0.4391,-2.919135698054324e-07,0
0.4392,-3.173572641087093e-07,0
0.4393,-3.423664671916559e-07,0
0.4394,-3.669003159637788e-07,0
0.4395,-3.909173960018697e-07,0
0.4396,-4.143757415499497e-07,0
0.4397,-4.372328355192837e-07,0
0.4398,-4.594456094883923e-07,0
0.4399,-4.809704437030023e-07,0
0.44,-5.017631670761218e-07,0
0.4401,-5.217790571879895e-07,0
0.4402,-5.40972840286088e-07,0
0.4403,-5.592986912851529e-07,0
0.4404,-5.767102337671332e-07,0
0.4405,-5.931605399812524e-07,0
0.4406,-6.086021308439668e-07,0
0.4407,-6.229869759389764e-07,0
0.4408,-6.362664935172317e-07,0
0.4409,-6.48391550496905e-07,0
0.441,-6.593124624634343e-07,0
