"time","v_C","v_S"
0.0374,0.9843457739315574,1
0.0375,0.9826326505816966,1
0.0376,0.9809621937034546,1
0.0377,0.9793353924504125,1
0.0378,0.9777534433584066,1
0.0379,0.9762171505209526,1
0.038,0.9747273186178937,1
0.0381,0.9732847235347869,1
0.0382,0.9718900776684962,1
0.0383,0.9705440291879927,1
0.0384,0.9692472033860552,1
0.0385,0.9680003334865215,1
0.0386,0.9668037880702779,1
0.0387,0.9656580007147482,1
0.0388,0.9645633444106727,1
0.0389,0.9635201312778271,1
0.039,0.9625286122807368,1
0.0391,0.9615890715342207,1
0.0392,0.96070171329702,1
0.0393,0.9598665778375577,1
0.0394,0.9590837090721106,1
0.0395,0.9583530942889332,1
0.0396,0.95767466423562,1
0.0397,0.9570482932064651,1
0.0398,0.956473964172305,1
0.0399,0.9559514100337521,1
0.04,0.9554803542970982,1
0.0401,0.9550604877974151,1
0.0402,0.9546914513401319,1
0.0403,0.9543728361580379,1
0.0404,0.9541042155856897,1
0.0405,0.953885229554626,1
0.0406,0.9537152695038137,1
0.0407,0.9535937688889983,1
0.0408,0.9535201193498826,1
0.0409,0.9534936715193498,1
0.041,0.9535137358326902,1
0.0411,0.9535796461412376,1
0.0412,0.9536906817164261,1
0.0413,0.9538460221488901,1
0.0414,0.9540448515189003,1
0.0415,0.9542863216561662,1
0.0416,0.9545695531948248,1
0.0417,0.9548936366284266,1
0.0418,0.9552576917638179,1
0.0419,0.9556607403166129,1
0.042,0.9561017956464773,1
0.0421,0.9565798526425534,1
0.0422,0.9570938834055035,1
0.0423,0.9576428384306355,1
0.0424,0.9582256554219551,1
0.0425,0.958841277890439,1
0.0426,0.9594885866310695,1
0.0427,0.9601664657534675,1
0.0428,0.9608737849249679,1
0.0429,0.9616094006339716,1
0.043,0.9623721574532945,1
0.0431,0.963160905660471,1
0.0432,0.9639744809419855,1
0.0433,0.9648116961610951,1
0.0434,0.9656713675322283,1
0.0435,0.9665523066576007,1
0.0436,0.9674533218526704,1
0.0437,0.9683732194715884,1
0.0438,0.9693108064313917,1
0.0439,0.9702648888709982,1
0.044,0.9712342753675565,1
0.0441,0.9722177779749173,1
0.0442,0.973214213454707,1
0.0443,0.9742224046043572,1
0.0444,0.9752411729586854,1
0.0445,0.9762693235411281,1
0.0446,0.9773057176046394,1
0.0447,0.9783492066736271,1
0.0448,0.9793986536277631,1
0.0449,0.9804529339451544,1
0.045,0.9815109369455141,1
0.0451,0.982571529227977,1
0.0452,0.9836336080164299,1
0.0453,0.9846961189422838,1
0.0454,0.985758004124201,1
0.0455,0.9868182235223532,1
0.0456,0.9878757560422388,1
0.0457,0.9889296006384971,1
0.0458,0.9899787054580093,1
0.0459,0.9910221307337725,1
0.046,0.9920589322716864,1
0.0461,0.9930881831393047,1
0.0462,0.9941089795095447,1
0.0463,0.9951204416128452,1
0.0464,0.9961216969684438,1
0.0465,0.9971118529481938,1
0.0466,0.9980901309747828,1
0.0467,0.9990557402183672,1
0.0468,1.000007916117334,1
0.0469,1.000945921166761,1
0.047,1.001869045706874,1
0.0471,1.002776554700947,1
0.0472,1.003667766049792,1
0.0473,1.004542067657897,1
0.0474,1.005398848270044,1
0.0475,1.006237525340105,1
0.0476,1.007057545626099,1
0.0477,1.007858385785227,1
0.0478,1.008639449481072,1
0.0479,1.009400303051923,1
0.048,1.010140501233995,1
0.0481,1.010859622041692,1
0.0482,1.011557272888165,1
0.0483,1.012233090966523,1
0.0484,1.012886720165416,1
0.0485,1.013517780554828,1
0.0486,1.014126029305039,1
0.0487,1.014711205523278,1
0.0488,1.015273076818547,1
0.0489,1.015811439478608,1
0.049,1.016326118646978,1
0.0491,1.016816916719164,1
0.0492,1.017283690667868,1
0.0493,1.01772636110991,1
0.0494,1.018144850900755,1
0.0495,1.018539109765147,1
0.0496,1.018909114293844,1
0.0497,1.019254867940362,1
0.0498,1.01957632027154,1
0.0499,1.019873552196287,1
0.05,1.020146635185951,1
0.0501,1.020395661565805,1
0.0502,1.020620747845749,1
0.0503,1.020822034553436,1
0.0504,1.020999667780856,1
0.0505,1.021153779627592,1
0.0506,1.021284602007237,1
0.0507,1.021392354341255,1
0.0508,1.021477276887706,1
0.0509,1.021539630424005,1
0.051,1.021579695929667,1
0.0511,1.021597737382425,1
0.0512,1.02159405831653,1
0.0513,1.021569003274606,1
0.0514,1.021522917346644,1
0.0515,1.021456162247189,1
0.0516,1.021369115873206,1
0.0517,1.021262171861943,1
0.0518,1.021135694923096,1
0.0519,1.02099012281607,1
0.052,1.020825886499614,1
0.0521,1.020643428166402,1
0.0522,1.020443202107354,1
0.0523,1.020225674181598,1
0.0524,1.019991314389584,1
0.0525,1.01974059062642,1
0.0526,1.019474007345328,1
0.0527,1.019192065825213,1
0.0528,1.018895275423744,1
0.0529,1.018584152993583,1
0.053,1.01825922229863,1
0.0531,1.01792100492985,1
0.0532,1.017570033250379,1
0.0533,1.017206849215047,1
0.0534,1.016831995355539,1
0.0535,1.016446017748968,1
0.0536,1.016049465406094,1
0.0537,1.015642889659561,1
0.0538,1.015226841793665,1
0.0539,1.014801876542133,1
0.054,1.014368548230097,1
0.0541,1.013927410969699,1
0.0542,1.013479018080213,1
0.0543,1.01302392147283,1
0.0544,1.012562675741357,1
0.0545,1.01209584045902,1
0.0546,1.011623955168971,1
0.0547,1.011147563603273,1
0.0548,1.010667205554144,1
0.0549,1.010183416293579,1
0.055,1.009696725992945,1
0.0551,1.009207659142592,1
0.0552,1.008716733971457,1
0.0553,1.008224466614509,1
0.0554,1.007731403971084,1
0.0555,1.007238020194371,1
0.0556,1.006744809086222,1
0.0557,1.006252256140435,1
0.0558,1.005760838011328,1
0.0559,1.005271021982312,1
0.056,1.004783265434465,1
0.0561,1.004298015315104,1
0.0562,1.003815707606361,1
0.0563,1.003336867582131,1
0.0564,1.002861864923478,1
0.0565,1.00239110491743,1
0.0566,1.001924987835899,1
0.0567,1.001463901892443,1
0.0568,1.001008222789857,1
0.0569,1.000558313267765,1
0.057,1.000114522650213,1
0.0571,0.9996771863932581,1
0.0572,0.9992467601237104,1
0.0573,0.9988235398032451,1
0.0574,0.9984077961743169,1
0.0575,0.9979998262748263,1
0.0576,0.9975999134372883,1
0.0577,0.9972083269540579,1
0.0578,0.9968253217425589,1
0.0579,0.996451138010509,1
0.058,0.9960860009211457,1
0.0581,0.9957302195806637,1
0.0582,0.9953840412835017,1
0.0583,0.9950475948767076,1
0.0584,0.9947210635690233,1
0.0585,0.9944046162572411,1
0.0586,0.9940984073064355,1
0.0587,0.9938025763301949,1
0.0588,0.9935172479708553,1
0.0589,0.9932425781765031,1
0.059,0.9929788032087479,1
0.0591,0.9927259209471111,1
0.0592,0.9924840182985791,1
0.0593,0.9922531689813547,1
0.0594,0.9920334334497769,1
0.0595,0.9918248588192398,1
0.0596,0.9916274787911104,1
0.0597,0.9914413135776486,1
0.0598,0.9912664913287045,1
0.0599,0.9911029459173956,1
0.06,0.9909506699918939,1
0.0601,0.9908096454224168,1
0.0602,0.9906798421161902,1
0.0603,0.9905612180370252,1
0.0604,0.990453719224898,1
0.0605,0.9903572798155252,1
0.0606,0.9902718950665826,1
0.0607,0.9901974767764281,1
0.0608,0.9901339133290168,1
0.0609,0.9900811058767094,1
0.061,0.9900389455017413,1
0.0611,0.9900073133250883,1
0.0612,0.9899860806153292,1
0.0613,0.9899751088975103,1
0.0614,0.9899742668629371,1
0.0615,0.9899834161051906,1
0.0616,0.9900023778639282,1
0.0617,0.990030981419507,1
0.0618,0.9900690475489952,1
0.0619,0.9901163886716882,1
0.062,0.9901728089946227,1
0.0621,0.9902381046580937,1
0.0622,0.9903120829955701,1
0.0623,0.9903946391991072,1
0.0624,0.9904854866389378,1
0.0625,0.9905844083823029,1
0.0626,0.9906911823871029,1
0.06270000000000001,0.9908055817665699,1
0.06279999999999999,0.9909273750539439,1
0.0629,0.9910563264671438,1
0.063,0.9911921961734433,1
0.0631,0.9913348016075809,1
0.06320000000000001,0.9914838750991765,1
0.0633,0.9916391688103631,1
0.0634,0.9918004389238616,1
0.0635,0.9919674400411529,1
0.0636,0.9921399255061085,1
0.06370000000000001,0.9923176477286195,1
0.0638,0.9925003585082286,1
0.0639,0.9926877661511088,1
0.064,0.9928796089252915,1
0.0641,0.9930756508350852,1
0.06419999999999999,0.993275634353662,1
0.0643,0.9934793017279941,1
0.0644,0.9936863952380952,1
0.0645,0.9938966574562588,1
0.0646,0.9941098315062974,1
0.06469999999999999,0.9943256639572849,1
0.0648,0.9945439050290235,1
0.0649,0.9947642981255691,1
0.065,0.9949865923213177,1
0.06510000000000001,0.9952105386814651,1
0.06519999999999999,0.995435890528823,1
0.0653,0.9956624037106313,1
0.0654,0.9958898368653732,1
0.0655,0.996117952730749,1
0.06560000000000001,0.9963465344718269,1
0.06569999999999999,0.9965753415629289,1
0.0658,0.9968041488942835,1
0.0659,0.997032735787526,1
0.066,0.9972608862789578,1
0.06610000000000001,0.9974883894028018,1
0.06619999999999999,0.9977150394744606,1
0.0663,0.9979406363737736,1
0.0664,0.9981648666329862,1
0.0665,0.9983875609068059,1
0.06660000000000001,0.9986085431368378,1
0.0667,0.9988276170547405,1
0.0668,0.9990445908135364,1
0.0669,0.9992592771385376,1
0.067,0.999471493478276,1
0.06710000000000001,0.9996810621554312,1
0.0672,0.9998878304532423,1
0.0673,1.000091644859979,1
0.0674,1.000292333740337,1
0.0675,1.000489746041645,1
0.06759999999999999,1.000683737029561,1
0.0677,1.000874168475164,1
0.0678,1.00106090884205,1
0.0679,1.001243833473421,1
0.068,1.001422807985997,1
0.06809999999999999,1.001597663518226,1
0.0682,1.001768328407628,1
0.0683,1.001934696961962,1
0.0684,1.002096670000709,1
0.06850000000000001,1.002254154972807,1
0.06859999999999999,1.002407066074386,1
0.0687,1.002555324366503,1
0.0688,1.002698857892882,1
0.0689,1.002837508459243,1
0.06900000000000001,1.002971260826555,1
0.06909999999999999,1.003100055252937,1
0.0692,1.003223835573053,1
0.0693,1.003342551606523,1
0.0694,1.00345615919438,1
0.06950000000000001,1.003564620235528,1
0.0696,1.003667902723191,1
0.0697,1.003766003449135,1
0.0698,1.003858904307812,1
0.0699,1.003946588127199,1
0.07000000000000001,1.00402905230461,1
0.0701,1.004106301079425,1
0.0702,1.004178345598925,1
0.0703,1.004245203984139,1
0.0704,1.004306901395684,1
0.07049999999999999,1.004363409233871,1
0.0706,1.0044146892774,1
0.0707,1.004460834593875,1
0.0708,1.004501877753673,1
0.0709,1.004537856051534,1
0.07099999999999999,1.004568811432994,1
0.0711,1.004594790420807,1
0.0712,1.004615844041385,1
0.0713,1.004632021797835,1
0.07140000000000001,1.004643341742007,1
0.07149999999999999,1.004649889472182,1
0.0716,1.004651727033714,1
0.0717,1.00464891981983,1
0.0718,1.004641536455918,1
0.07190000000000001,1.004629648683806,1
0.07199999999999999,1.004613331246045,1
0.0721,1.004592661770188,1
0.0722,1.004567770753065,1
0.0723,1.004538725974887,1
0.07240000000000001,1.004505614332851,1
0.0725,1.004468531880246,1
0.0726,1.004427577940997,1
0.0727,1.004382855043598,1
0.0728,1.004334468855046,1
0.07290000000000001,1.004282528114778,1
0.073,1.004227094907912,1
0.0731,1.00416826537268,1
0.0732,1.004106172607063,1
0.0733,1.004040924949516,1
0.07340000000000001,1.003972632012027,1
0.0735,1.003901404537341,1
0.0736,1.003827354256186,1
0.0737,1.003750593744503,1
0.0738,1.003671248981372,1
0.07389999999999999,1.003589461743511,1
0.074,1.00350533077215,1
0.0741,1.00341897649109,1
0.0742,1.003330520188508,1
0.0743,1.003240083913026,1
0.07439999999999999,1.003147790369785,1
0.0745,1.003053762816513,1
0.0746,1.002958123403465,1
0.0747,1.002860957162657,1
0.07480000000000001,1.002762407949128,1
0.07489999999999999,1.002662595123029,1
0.075,1.00256163743514,1
0.0751,1.002459652888406,1
0.0752,1.002356758599463,1
0.07530000000000001,1.00225307066017,1
0.07539999999999999,1.002148703999145,1
0.0755,1.002043748293389,1
0.0756,1.001938318554357,1
0.0757,1.001832527005571,1
0.07580000000000001,1.001726478156124,1
0.0759,1.00162027413083,1
0.076,1.001514014504384,1
0.0761,1.001407796135539,1
0.0762,1.001301713001272,1
0.07630000000000001,1.00119592186154,1
0.0764,1.001090562723755,1
0.0765,1.000985685523408,1
0.0766,1.000881390355544,1
0.0767,1.000777775976228,1
0.07679999999999999,1.000674939761239,1
0.0769,1.000572977664767,1
0.077,1.000471984178113,1
0.0771,1.000372030241264,1
0.0772,1.00027312699416,1
0.07729999999999999,1.000175419003785,1
0.0774,1.000078987453257,1
0.0775,0.9999839116952212,1
0.0776,0.9998902692518574,1
0.07770000000000001,0.9997981358148765,1
0.07779999999999999,0.9997075852455213,1
0.0779,0.9996186895745658,1
0.078,0.9995314338769679,1
0.0781,0.9994459291772961,1
0.07820000000000001,0.9993622384906478,1
0.07829999999999999,0.9992804188407761,1
0.0784,0.9992005249038428,1
0.0785,0.9991226090084196,1
0.0786,0.9990467211354864,1
0.07870000000000001,0.9989729089184329,1
0.0788,0.9989012159166468,1
0.0789,0.9988316850118052,1
0.079,0.9987643572498944,1
0.0791,0.9986992706462221,1
0.07920000000000001,0.998636460852894,1
0.0793,0.9985759611588135,1
0.0794,0.9985178024896819,1
0.0795,0.9984620134079988,1
0.0796,0.998408588343015,1
0.07969999999999999,0.9983575100982591,1
0.0798,0.9983088312942385,1
0.0799,0.9982625636995034,1
0.08,0.9982187162064819,1
0.0801,0.9981772948314813,1
0.08019999999999999,0.9981383027146873,1
0.0803,0.9981017401201635,1
0.0804,0.9980676108477333,1
0.0805,0.9980359606923795,1
0.0806,0.9980067505877903,1
0.08069999999999999,0.9979799741855693,1
0.0808,0.9979556226096828,1
0.0809,0.9979336844564598,1
0.081,0.9979141457945916,1
0.08110000000000001,0.9978969901651324,1
0.08119999999999999,0.9978821985814994,1
0.0813,0.9978697396630858,1
0.0814,0.9978595928211867,1
0.0815,0.9978517319315275,1
0.08160000000000001,0.9978461268905221,1
0.08169999999999999,0.997842744998775,1
0.0818,0.9978415509610823,1
0.0819,0.9978425068864315,1
0.082,0.9978455722880009,1
0.08210000000000001,0.9978507697254064,1
0.0822,0.9978580761391087,1
0.0823,0.9978674142711736,1
0.0824,0.9978787435169534,1
0.0825,0.9978920213844822,1
0.08260000000000001,0.9979072034944767,1
0.0827,0.9979242435803353,1
0.0828,0.9979430934881385,1
0.0829,0.9979637132400382,1
0.083,0.9979860739433889,1
0.08309999999999999,0.9980101062112757,1
0.0832,0.9980357574602295,1
0.0833,0.9980629734389352,1
0.0834,0.9980916982282315,1
0.0835,0.9981218742411113,1
0.08359999999999999,0.9981534422227212,1
0.0837,0.9981863443584764,1
0.0838,0.9982206471154605,1
0.0839,0.9982562122266804,1
0.08400000000000001,0.9982929844138013,1
0.08409999999999999,0.9983309074944676,1
0.0842,0.9983699243823037,1
0.0843,0.998409977086914,1
0.0844,0.9984510067138828,1
0.08450000000000001,0.9984929534647736,1
0.08459999999999999,0.998535781855945,1
0.0847,0.9985794283588906,1
0.0848,0.9986238282356624,1
0.0849,0.9986689228123315,1
0.08500000000000001,0.998714653083641,1
0.0851,0.9987609597426752,1
0.0852,0.9988077832105274,1
0.0853,0.9988550636659702,1
0.0854,0.9989027728248858,1
0.08550000000000001,0.9989508789043874,1
0.0856,0.998999303342618,1
0.0857,0.999047995345705,1
0.0858,0.999096905219213,1
0.0859,0.9991459844605297,1
0.08599999999999999,0.9991951858512521,1
0.0861,0.9992444635495715,1
0.0862,0.9992937592996999,1
0.0863,0.9993429684695534,1
0.0864,0.9993920823930325,1
0.08649999999999999,0.9994410514012509,1
0.0866,0.9994898263780975,1
0.0867,0.9995383587840612,1
0.0868,0.9995866006800611,1
0.08690000000000001,0.9996345047512726,1
0.08699999999999999,0.9996820243309544,1
0.0871,0.9997292040626024,1
0.0872,0.9997759537247727,1
0.0873,0.9998222298505008,1
0.08740000000000001,0.9998679954948178,1
0.08749999999999999,0.9999132147419825,1
0.0876,0.9999578527054828,1
0.0877,1.000001875528034,1
0.0878,1.000045250381582,1
0.08790000000000001,1.000087931206141,1
0.08799999999999999,1.000129886006996,1
0.0881,1.000171089237862,1
0.0882,1.000211510247083,1
0.0883,1.000251119279023,1
0.08840000000000001,1.000289887474074,1
0.0885,1.00032778686865,1
0.0886,1.000364790395188,1
0.0887,1.000400886204478,1
0.0888,1.000436069715021,1
0.08890000000000001,1.000470301257135,1
0.089,1.000503560830434,1
0.0891,1.000535829574246,1
0.0892,1.000567089767599,1
0.0893,1.000597324829231,1
0.08939999999999999,1.000626519317587,1
0.0895,1.000654658316117,1
0.0896,1.000681722685476,1
0.0897,1.000707703948578,1
0.0898,1.000732590669475,1
0.08989999999999999,1.000756372512461,1
0.09,1.000779040242076,1
0.0901,1.000800585723105,1
0.0902,1.000821001920575,1
0.09030000000000001,1.000840282899763,1
0.09039999999999999,1.000858456458023,1
0.0905,1.000875508527338,1
0.0906,1.000891434379295,1
0.0907,1.00090623589347,1
0.09080000000000001,1.000919916281178,1
0.09089999999999999,1.000932480085474,1
0.091,1.000943933181156,1
0.0911,1.000954282774761,1
0.0912,1.000963515070296,1
0.09130000000000001,1.000971630612981,1
0.0914,1.000978651393952,1
0.0915,1.000984586325857,1
0.0916,1.000989445402853,1
0.0917,1.00099323970061,1
0.09180000000000001,1.00099598137631,1
0.0919,1.000997683668648,1
0.092,1.000998362369119,1
0.0921,1.000998036648089,1
0.0922,1.000996720484627,1
0.09229999999999999,1.000994431931332,1
0.0924,1.000991190156682,1
0.0925,1.000987015445031,1
0.0926,1.000981929196616,1
0.0927,1.000975953927547,1
0.09279999999999999,1.000969112767607,1
0.0929,1.000961366773387,1
0.093,1.000952778073779,1
0.0931,1.000943368524886,1
0.09320000000000001,1.00093316073065,1
0.09329999999999999,1.000922178042861,1
0.0934,1.000910444561147,1
0.0935,1.000897985132983,1
0.0936,1.000884825353687,1
0.09370000000000001,1.000870991566416,1
0.09379999999999999,1.000856489149827,1
0.0939,1.0008413233067,1
0.094,1.000825543152647,1
0.0941,1.0008091741491,1
0.09420000000000001,1.000792242252502,1
0.09429999999999999,1.000774773914312,1
0.0944,1.000756796081003,1
0.0945,1.000738336194061,1
0.0946,1.000719422189986,1
0.09470000000000001,1.000700082500293,1
0.0948,1.00068030751344,1
0.0949,1.000660141591023,1
0.095,1.000639617924282,1
0.0951,1.000618763860265,1
0.09520000000000001,1.00059760705405,1
0.0953,1.000576175468739,1
0.0954,1.000554497375465,1
0.0955,1.000532601353388,1
0.0956,1.000510516289697,1
0.09569999999999999,1.000488254548058,1
0.0958,1.000465796194815,1
0.0959,1.000443207597357,1
0.096,1.000420514226527,1
0.0961,1.000397741573031,1
0.09619999999999999,1.000374915147437,1
0.0963,1.000352060480178,1
0.0964,1.000329203121547,1
0.0965,1.000306368641703,1
0.09660000000000001,1.000283582630665,1
0.09669999999999999,1.000260835615035,1
0.0968,1.000238153980549,1
0.0969,1.000215574581014,1
0.097,1.000193119597456,1
0.09710000000000001,1.000170811019924,1
0.09719999999999999,1.000148670647494,1
0.0973,1.000126720088266,1
0.0974,1.000104980759366,1
0.0975,1.000083473886945,1
0.09760000000000001,1.000062216767237,1
0.0977,1.000041182005306,1
0.0978,1.000020421677076,1
0.0979,0.9999999529787731,1
0.098,0.9999797927110095,1
0.09810000000000001,0.9999599572787878,1
0.0982,0.9999404626914976,1
0.0983,0.9999213245629166,1
0.0984,0.9999025581112103,1
0.0985,0.9998841781589324,1
0.09859999999999999,0.99986618975242,1
0.0987,0.9998486004019154,1
0.0988,0.9998314295900901,1
0.0989,0.9998146885307193,1
0.099,0.9997983878237292,1
0.09909999999999999,0.9997825374451255,1
0.0992,0.9997671467369202,1
0.0993,0.9997522243970607,1
0.0994,0.999737778469357,1
0.09950000000000001,0.9997238163334089,1
0.09959999999999999,0.9997103446945358,1
0.0997,0.9996973695737017,1
0.0998,0.9996848962974452,1
0.0999,0.9996729274544478,1
0.1,0.9996614681477041,1
0.1001,0.9996505214877791,1
0.1002,0.9996400897681564,1
0.1003,0.9996301745230751,1
0.1004,0.9996207765168679,1
0.1005,0.9996118957332982,1
0.1006,0.9996035313648987,1
0.1007,0.9995956818023074,1
0.1008,0.9995883446236062,1
0.1009,0.9995815165836586,1
0.101,0.999575193603446,1
0.1011,0.9995693968778862,1
0.1012,0.9995641450790453,1
0.1013,0.9995594057315039,1
0.1014,0.9995551753940083,1
0.1015,0.999551450103092,1
0.1016,0.9995482253766034,1
0.1017,0.9995454962172274,1
0.1018,0.999543257116012,1
0.1019,0.9995415020558914,1
0.102,0.9995402245152114,1
0.1021,0.9995394174712529,1
0.1022,0.9995390734037579,1
0.1023,0.9995391842984525,1
0.1024,0.9995397656026556,1
0.1025,0.9995407958456486,1
0.1026,0.9995422645814913,1
0.1027,0.999544163480474,1
0.1028,0.9995464838732133,1
0.1029,0.9995492167591696,1
0.103,0.9995523528151684,1
0.1031,0.9995558824039189,1
0.1032,0.9995597955825326,1
0.1033,0.9995640821110444,1
0.1034,0.9995687314609309,1
0.1035,0.9995737328236297,1
0.1036,0.9995790812639449,1
0.1037,0.9995847743764483,1
0.1038,0.9995907921845916,1
0.1039,0.999597123907412,1
0.104,0.9996037586166269,1
0.1041,0.9996106852484403,1
0.1042,0.9996178926153462,1
0.1043,0.9996253694179352,1
0.1044,0.9996331042567002,1
0.1045,0.9996410856438401,1
0.1046,0.999649302015067,1
0.1047,0.9996577417414099,1
0.1048,0.9996663931410216,1
0.1049,0.9996752455952226,1
0.105,0.9996842868969344,1
0.1051,0.99969350514752,1
0.1052,0.9997028886516155,1
0.1053,0.999712425726644,1
0.1054,0.9997221047148563,1
0.1055,0.9997319139953756,1
0.1056,0.9997418419962403,1
0.1057,0.9997518772064475,1
0.1058,0.9997620081879958,1
0.1059,0.9997722235879285,1
0.106,0.9997825121503774,1
0.1061,0.9997928606480838,1
0.1062,0.999803253373486,1
0.1063,0.9998136833766169,1
0.1064,0.9998241394612356,1
0.1065,0.9998346105501857,1
0.1066,0.9998450856960408,1
0.1067,0.9998555540917516,1
0.1068,0.9998660050812919,1
0.1069,0.9998764281703041,1
0.107,0.9998868130367456,1
0.1071,0.9998971495415359,1
0.1072,0.9999074277392015,1
0.1073,0.9999176378885227,1
0.1074,0.9999277704631797,1
0.1075,0.9999378161623991,1
0.1076,0.9999477659215988,1
0.1077,0.999957610923036,1
0.1078,0.9999673426064519,1
0.1079,0.9999769526797189,1
0.108,0.9999864331294854,1
0.1081,0.9999957762318237,1
0.1082,1.000004974562875,1
0.1083,1.000014021009496,1
0.1084,1.000022908779904,1
0.1085,1.000031631414326,1
0.1086,1.000040179546395,1
0.1087,1.000048537102113,1
0.1088,1.00005670884016,1
0.1089,1.000064689369618,1
0.109,1.000072473662787,1
0.1091,1.000080057065248,1
0.1092,1.00008743530591,1
0.1093,1.000094604507077,1
0.1094,1.000101561194494,1
0.1095,1.000108302307409,1
0.1096,1.000114825208626,1
0.1097,1.000121127694567,1
0.1098,1.000127208005319,1
0.1099,1.000133064834696,1
0.11,1.000138697340297,1
0.1101,1.000144105153556,1
0.1102,1.000149288389803,1
0.1103,1.000154247658317,1
0.1104,1.000158984072385,1
0.1105,1.000163499259356,1
0.1106,1.000167795370698,1
0.1107,1.000171847194589,1
0.1108,1.000175574208247,1
0.1109,1.000179064331542,1
0.111,1.000182319167867,1
0.1111,1.000185340745059,1
0.1112,1.000188131521848,1
0.1113,1.000190694394314,1
0.1114,1.00019303270233,1
0.1115,1.000195150236015,1
0.1116,1.000197051242184,1
0.1117,1.000198740430797,1
0.1118,1.000200222981408,1
0.1119,1.000201504549619,1
0.112,1.000202591273525,1
0.1121,1.000203489780166,1
0.1122,1.000204207191977,1
0.1123,1.00020465658317,1
0.1124,1.000204838740499,1
0.1125,1.000204819900448,1
0.1126,1.000204604360329,1
0.1127,1.000204196662617,1
0.1128,1.000203601594375,1
0.1129,1.000202824186684,1
0.113,1.000201869714067,1
0.1131,1.00020074369392,1
0.1132,1.000199451885937,1
0.1133,1.000198000291538,1
0.1134,1.000196395153298,1
0.1135,1.000194642954371,1
0.1136,1.000192750417922,1
0.1137,1.000190724506552,1
0.1138,1.000188572421721,1
0.1139,1.000186188236014,1
0.114,1.000183653298762,1
0.1141,1.000180980009649,1
0.1142,1.000178172414316,1
0.1143,1.000175234541072,1
0.1144,1.000172170393711,1
0.1145,1.000168983944303,1
0.1146,1.000165679126005,1
0.1147,1.000162259825865,1
0.1148,1.000158729877621,1
0.1149,1.000155093054511,1
0.115,1.000151353062069,1
0.1151,1.000147513530938,1
0.1152,1.000143578009665,1
0.1153,1.00013954995751,1
0.1154,1.0001354511269,1
0.1155,1.000131327346091,1
0.1156,1.000127141056619,1
0.1157,1.000122897858509,1
0.1158,1.000118603400124,1
0.1159,1.000114263375977,1
0.116,1.000109883524553,1
0.1161,1.000105469626116,1
0.1162,1.00010102750053,1
0.1163,1.00009656300507,1
0.1164,1.000092082032243,1
0.1165,1.000087590507595,1
0.1166,1.000083094387532,1
0.1167,1.000078599657135,1
0.1168,1.000074112327973,1
0.1169,1.000069638435918,1
0.117,1.000065124776308,1
0.1171,1.000060579536442,1
0.1172,1.000056037119035,1
0.1173,1.000051499988079,1
0.1174,1.000046970372221,1
0.1175,1.000042450255239,1
0.1176,1.000037941366532,1
0.1177,1.0000334451716,1
0.1178,1.000028962862526,1
0.1179,1.000024495348459,1
0.118,1.000020043246101,1
0.1181,1.000015606870185,1
0.1182,1.000011186223961,1
0.1183,1.000006780989677,1
0.1184,1.000002390519064,1
0.1185,0.9999980138238199,1
0.1186,0.9999938671696833,1
0.1187,0.999989797017648,1
0.1188,0.9999858031695241,1
0.1189,0.9999818915719788,1
0.119,0.9999780683488197,1
0.1191,0.9999743398079558,1
0.1192,0.9999707124483608,1
0.1193,0.9999671929670335,1
0.1194,0.999963788265961,1
0.1195,0.9999605054590789,1
0.1196,0.9999573518792348,1
0.1197,0.999954335085149,1
0.1198,0.9999514628683766,1
0.1199,0.9999487432602699,1
0.12,0.9999461845389395,1
0.1201,0.9999436679268164,1
0.1202,0.9999410003385809,1
0.1203,0.9999384279685678,1
0.1204,0.9999359524052126,1
0.1205,0.9999335752369503,1
0.1206,0.9999312980522168,1
0.1207,0.9999291224394469,1
0.1208,0.9999270499870763,1
0.1209,0.9999250822835403,1
0.121,0.9999232209172744,1
0.1211,0.9999214674767135,1
0.1212,0.9999198235502934,1
0.1213,0.9999182606364139,1
0.1214,0.9999167707132767,1
0.1215,0.9999153800439347,1
0.1216,0.9999140891876064,1
0.1217,0.9999128987035111,1
0.1218,0.9999118091508672,1
0.1219,0.999910821088894,1
0.122,0.9999099350768096,1
0.1221,0.9999091516738333,1
0.1222,0.9999084714391838,1
0.1223,0.9999078949320798,1
0.1224,0.9999074227117402,1
0.1225,0.9999070266012035,1
0.1226,0.9999067148810049,1
0.1227,0.999906498182021,1
0.1228,0.9999063762534101,1
0.1229,0.9999063488443304,1
0.123,0.9999064157039398,1
0.1231,0.9999065765813967,1
0.1232,0.9999068312258591,1
0.1233,0.9999071793864853,1
0.1234,0.9999076208124336,1
0.1235,0.9999081552528619,1
0.1236,0.9999087824569284,1
0.1237,0.9999094566150205,1
0.1238,0.9999102055429924,1
0.1239,0.9999110329673265,1
0.124,0.9999119376506802,1
0.1241,0.9999129183557101,1
0.1242,0.9999139738450731,1
0.1243,0.9999151028814258,1
0.1244,0.9999163042274255,1
0.1245,0.9999175766457287,1
0.1246,0.9999189188989923,1
0.1247,0.9999203297498733,1
0.1248,0.9999218051096896,1
0.1249,0.9999233091997026,1
0.125,0.9999248684892247,1
0.1251,0.999926480989485,1
0.1252,0.9999281447117127,1
0.1253,0.999929857667137,1
0.1254,0.9999316178669875,1
