"time","rv.Wref","rv.W"
2.094166666666667,190,189.3043481131741
2.095,190,189.3061795368
2.095833333333333,190,189.3080062211309
2.096666666666667,190,189.3098285704276
2.0975,190,189.3116469425032
2.098333333333333,190,189.3134616348964
2.099166666666667,190,189.3152728431267
2.1,190,189.3170806611592
2.100833333333334,190,189.3188850490336
2.101666666666667,190,189.3206858776983
2.1025,190,189.3224829071225
2.103333333333333,190,189.3242758112362
2.104166666666667,190,189.3260642402577
2.105,190,189.3278478291071
2.105833333333333,190,189.3296262812085
2.106666666666666,190,189.3313993475018
2.1075,190,189.3331668603348
2.108333333333333,190,189.3349288139244
2.109166666666667,190,189.3366851737933
2.11,190,189.3384361301028
2.110833333333333,190,189.3401819030713
2.111666666666667,190,189.3419227802615
2.1125,190,189.3436591628792
2.113333333333333,190,189.3453913617987
2.114166666666667,190,189.3471197529575
2.115,190,189.3488446071766
2.115833333333333,190,189.350566180251
2.116666666666667,190,189.3522845509506
2.1175,190,189.3539997784939
2.118333333333333,190,189.3557117153944
2.119166666666667,190,189.3574201589111
2.12,190,189.3591247866499
2.120833333333333,190,189.3608252528257
2.121666666666667,190,189.3625211314183
2.1225,190,189.3642120920135
2.123333333333334,190,189.3658977916434
2.124166666666667,190,189.3675780297291
2.125,190,189.3692526944002
2.125833333333333,190,189.3709218203084
2.126666666666666,190,189.3725855746553
2.1275,190,189.374244269022
2.128333333333333,190,189.3758982724835
2.129166666666667,190,189.3775480179966
2.13,190,189.3791939409558
2.130833333333333,190,189.3808364214721
2.131666666666667,190,189.3824757695707
2.1325,190,189.3841121730827
2.133333333333333,190,189.3857457026606
2.134166666666667,190,189.3873762881344
2.135,190,189.3890037606639
2.135833333333333,190,189.3906278150923
2.136666666666667,190,189.3922481162052
2.1375,190,189.3938642678182
2.138333333333333,190,189.3954758895367
2.139166666666667,190,189.397082647237
2.14,190,189.398684278245
2.140833333333333,190,189.4002806271692
2.141666666666667,190,189.4018716608565
2.1425,190,189.4034574763514
2.143333333333334,190,189.4050382635157
2.144166666666667,190,189.4066143461333
2.145,190,189.4081860751736
2.145833333333333,190,189.4097538638154
2.146666666666667,190,189.4113180974228
2.1475,190,189.4128791189006
2.148333333333333,190,189.4144371894547
2.149166666666666,190,189.4159924662835
2.15,190,189.4175449793079
2.150833333333333,190,189.4190946473741
2.151666666666667,190,189.4206412793055
2.1525,190,189.4221845739307
2.153333333333333,190,189.4237241958916
2.154166666666667,190,189.4252597685585
2.155,190,189.4267909491356
2.155833333333333,190,189.4283174495938
2.156666666666667,190,189.4298390291209
2.1575,190,189.4313555700425
2.158333333333333,190,189.4328670176924
2.159166666666667,190,189.4343734940032
2.16,190,189.4358751910546
2.160833333333333,190,189.4373724223806
2.161666666666667,190,189.438865526094
2.1625,190,189.4403549237807
2.163333333333334,190,189.441840982505
2.164166666666667,190,189.4433240791891
2.165,190,189.4448044765176
2.165833333333333,190,189.4462823209444
2.166666666666667,190,189.4477576171105
2.1675,190,189.449230278006
2.168333333333333,190,189.4507000606308
2.169166666666666,190,189.45216663655
2.17,190,189.4536296445511
2.170833333333333,190,189.4550886717345
2.171666666666667,190,189.4565433688197
2.1725,190,189.4579934304732
2.173333333333333,190,189.4594386632688
2.174166666666667,190,189.4608789926438
2.175,190,189.4623144401886
2.175833333333333,190,189.4637451348793
2.176666666666667,190,189.4651713089713
2.1775,190,189.466593297344
2.178333333333333,190,189.4680114507235
2.179166666666667,190,189.4694261856236
2.18,190,189.4708378420976
2.180833333333333,190,189.4722467790952
2.181666666666667,190,189.4736532151221
2.1825,190,189.4750572785472
2.183333333333333,190,189.4764589812364
2.184166666666667,190,189.4778581908985
2.185,190,189.4792546635027
2.185833333333334,190,189.4806480708916
2.186666666666667,190,189.4820380112621
2.1875,190,189.4834240658313
2.188333333333333,190,189.484805875884
2.189166666666666,190,189.4861831341191
2.19,190,189.487555651519
2.190833333333333,190,189.4889233634794
2.191666666666667,190,189.4902863465329
2.1925,190,189.4916447636048
2.193333333333333,190,189.4929989200647
2.194166666666667,190,189.4943491632486
2.195,190,189.4956958908588
2.195833333333333,190,189.4970394891486
2.196666666666667,190,189.4983802824665
2.1975,190,189.4997186061671
2.198333333333333,190,189.5010546316842
2.199166666666667,190,189.5023884785144
2.2,190,189.5037201025954
2.200833333333333,190,189.5050493506229
2.201666666666667,190,189.5063759565591
2.2025,190,189.507699589889
2.203333333333333,190,189.5090198321433
2.204166666666667,190,189.510336281934
2.205,190,189.5116485723253
2.205833333333334,190,189.5129564236774
2.206666666666667,190,189.5142596411187
2.2075,190,189.5155581812006
2.208333333333333,190,189.5168521434115
2.209166666666667,190,189.5181417378689
2.21,190,189.5194272878906
2.210833333333333,190,189.5207091694643
2.211666666666666,190,189.5219878223745
2.2125,190,189.5232636401398
2.213333333333333,190,189.5245369564563
2.214166666666667,190,189.525808049968
2.215,190,189.5270770480682
2.215833333333333,190,189.5283440271789
2.216666666666667,190,189.5296089106636
2.2175,190,189.5308715247518
2.218333333333333,190,189.532131566828
2.219166666666667,190,189.533388701551
2.22,190,189.5346425017206
2.220833333333333,190,189.5358926093924
2.221666666666667,190,189.5371386697456
2.2225,190,189.5383804025537
2.223333333333333,190,189.5396177397923
2.224166666666667,190,189.5408505365687
2.225,190,189.5420789812426
2.225833333333334,190,189.5433032013321
2.226666666666667,190,189.5445235104418
2.2275,190,189.545740308529
2.228333333333333,190,189.5469539406205
2.229166666666667,190,189.5481648474006
2.23,190,189.5493734105151
2.230833333333333,190,189.5505799442272
2.231666666666666,190,189.5517846500317
2.2325,190,189.5529876385096
2.233333333333333,190,189.5541888190521
2.234166666666667,190,189.5553880205335
2.235,190,189.5565849127959
2.235833333333333,190,189.5577791119564
2.236666666666667,190,189.5589701425184
2.2375,190,189.5601575731826
2.238333333333333,190,189.5613409706033
2.239166666666667,190,189.5625200673763
2.24,190,189.5636946782982
2.240833333333333,190,189.564864777675
2.241666666666667,190,189.5660304885825
2.2425,190,189.5671921079151
2.243333333333333,190,189.5683499836631
2.244166666666667,190,189.5695045771006
2.245,190,189.570656355339
2.245833333333333,190,189.5718057532554
2.246666666666667,190,189.5729531522148
2.2475,190,189.5740988224019
2.248333333333334,190,189.575242906016
2.249166666666667,190,189.5763854022055
2.25,190,189.5775261899161
2.250833333333333,190,189.5786649894183
2.251666666666666,190,189.5798014670773
2.2525,190,189.5809351917032
2.253333333333333,190,189.5820657390499
2.254166666666667,190,189.5831927012613
2.255,190,189.5843157358517
2.255833333333333,190,189.5854346037868
2.256666666666667,190,189.5865491950969
2.2575,190,189.5876595349024
2.258333333333333,190,189.5887657778907
2.259166666666667,190,189.5898682162646
2.26,190,189.5909672015997
2.260833333333333,190,189.592063179585
2.261666666666667,190,189.5931565752442
2.2625,190,189.5942478017454
2.263333333333333,190,189.5953371896927
2.264166666666667,190,189.5964249734527
2.265,190,189.5975112506557
2.265833333333333,190,189.5985960011797
2.266666666666667,190,189.5996790627091
2.2675,190,189.6007601572135
2.268333333333334,190,189.6018389421262
2.269166666666667,190,189.6029149982271
2.27,190,189.6039879412245
2.270833333333333,190,189.6050573966082
2.271666666666667,190,189.6061230738786
2.2725,190,189.6071847783876
2.273333333333333,190,189.6082423715437
2.274166666666666,190,189.6092959228959
2.275,190,189.610345572855
2.275833333333333,190,189.6113916162549
2.276666666666667,190,189.6124343939188
2.2775,190,189.6134743528175
2.278333333333333,190,189.6145118963713
2.279166666666667,190,189.6155474804115
2.28,190,189.6165814344632
2.280833333333333,190,189.6176139932777
2.281666666666667,190,189.6186452257249
2.2825,190,189.6196751085752
2.283333333333333,190,189.6207034304065
2.284166666666667,190,189.6217298849141
2.285,190,189.6227540811174
2.285833333333333,190,189.6237755793578
2.286666666666667,190,189.6247939649826
2.2875,190,189.6258088523106
2.288333333333334,190,189.6268199698742
2.289166666666667,190,189.6278271700354
2.29,190,189.6288304062571
2.290833333333333,190,189.6298297544609
2.291666666666667,190,189.6308254382367
2.2925,190,189.6318177828525
2.293333333333333,190,189.6328071268804
2.294166666666666,190,189.6337938530626
2.295,190,189.634778380709
2.295833333333333,190,189.6357610657956
2.296666666666667,190,189.6367422165771
2.2975,190,189.6377220359376
2.298333333333333,190,189.638700661933
2.299166666666667,190,189.6396780163956
2.3,190,189.6406539983933
2.300833333333333,190,189.6416282927694
2.301666666666667,190,189.6426005345987
2.3025,190,189.6435702799163
2.303333333333333,190,189.6445371163895
2.304166666666667,190,189.6455005806863
2.305,190,189.6464603894425
2.305833333333333,190,189.6474162782924
2.306666666666667,190,189.6483681866967
2.3075,190,189.6493161645133
2.308333333333333,190,189.6502604378317
2.309166666666667,190,189.6512013358866
2.31,190,189.6521393261731
2.310833333333334,190,189.6530748888528
2.311666666666667,190,189.6540085140482
2.3125,190,189.6549406231195
2.313333333333333,190,189.6558715441452
2.314166666666666,190,189.656801461861
2.315,190,189.657730413834
2.315833333333333,190,189.658658288995
2.316666666666667,190,189.6595848352142
2.3175,190,189.6605097146176
2.318333333333333,190,189.6614324780642
2.319166666666667,190,189.662352692151
2.32,190,189.6632699117775
2.320833333333333,190,189.6641837672932
2.321666666666667,190,189.6650939789253
2.3225,190,189.666000401423
2.323333333333333,190,189.6669030148774
2.324166666666667,190,189.6678019562253
2.325,190,189.6686974897066
2.325833333333333,190,189.6695899607632
2.326666666666667,190,189.6704798239427
2.3275,190,189.6713675128019
2.328333333333333,190,189.672253473684
2.329166666666667,190,189.6731380688882
2.33,190,189.6740215751146
2.330833333333334,190,189.6749041295699
2.331666666666667,190,189.6757857444522
2.3325,190,189.6766662712789
2.333333333333333,190,189.6775454575832
2.334166666666667,190,189.6784229554038
2.335,190,189.6792983472249
2.335833333333333,190,189.680171233488
2.336666666666666,190,189.6810411844345
2.3375,190,189.6819078880533
2.338333333333333,190,189.6827710979757
2.339166666666667,190,189.683630667999
2.34,190,189.6844866220966
2.340833333333333,190,189.6853390674883
2.341666666666667,190,189.6861882754659
2.3425,190,189.6870345928226
2.343333333333333,190,189.6878784701708
2.344166666666667,190,189.6887203192721
2.345,190,189.6895606149685
2.345833333333333,190,189.6903996818453
2.346666666666667,190,189.6912377722374
2.3475,190,189.6920750709228
2.348333333333333,190,189.6929114673822
2.349166666666667,190,189.6937469756552
2.35,190,189.6945812529596
2.350833333333334,190,189.6954140216655
2.351666666666667,190,189.6962448659751
2.3525,190,189.6970733510081
2.353333333333333,190,189.6978990350984
2.354166666666667,190,189.6987215558727
2.355,190,189.699540584697
2.355833333333333,190,189.700355960274
2.356666666666666,190,189.7011676752152
2.3575,190,189.7019758407591
2.358333333333333,190,189.7027807493161
2.359166666666667,190,189.7035827907531
2.36,190,189.7043824467553
2.360833333333333,190,189.7051802319463
2.361666666666667,190,189.7059766625915
2.3625,190,189.7067721246783
2.363333333333333,190,189.707566917769
2.364166666666667,190,189.7083612015306
2.365,190,189.7091549520382
2.365833333333333,190,189.7099479581844
2.366666666666667,190,189.710739929236
2.3675,190,189.7115304078
2.368333333333333,190,189.712318923461
2.369166666666667,190,189.7131049740898
2.37,190,189.7138881189656
2.370833333333333,190,189.7146679956114
2.371666666666667,190,189.715444371987
2.3725,190,189.7162171533013
2.373333333333334,190,189.7169864070869
2.374166666666667,190,189.717752348927
2.375,190,189.7185152947991
2.375833333333333,190,189.7192756972804
2.376666666666666,190,189.7200340142329
2.3775,190,189.7207907400698
2.378333333333333,190,189.7215463030083
2.379166666666667,190,189.7223010552562
2.38,190,189.7230552202603
2.380833333333333,190,189.7238088886145
2.381666666666667,190,189.7245619843438
2.3825,190,189.7253142988367
2.383333333333333,190,189.7260655107942
2.384166666666667,190,189.7268151837773
2.385,190,189.7275628766866
2.385833333333333,190,189.7283081152146
2.386666666666667,190,189.7290505031769
2.3875,190,189.7297897181802
2.388333333333333,190,189.7305255745939
2.389166666666667,190,189.7312580102241
2.39,190,189.7319871351714
2.390833333333333,190,189.7327131726682
2.391666666666667,190,189.7334364706471
2.3925,190,189.73415746168
2.393333333333334,190,189.7348765906528
2.394166666666667,190,189.7355943253082
2.395,190,189.7363110508905
2.395833333333333,190,189.7370270771938
2.396666666666667,190,189.7377425761042
2.3975,190,189.7384576014197
2.398333333333333,190,189.7391720334614
2.399166666666666,190,189.7398856550267
2.4,190,189.7405981160248
2.400833333333333,190,189.7413090049214
2.401666666666667,190,189.7420178929927
2.4025,190,189.7427243388354
2.403333333333333,190,189.7434279872232
2.404166666666667,190,189.7441285614391
2.405,190,189.7448259193644
2.405833333333333,190,189.7455200363961
2.406666666666667,190,189.7462110563593
2.4075,190,189.7468992140351
2.408333333333333,190,189.7475848784344
2.409166666666667,190,189.7482684581665
2.41,190,189.748950358481
2.410833333333333,190,189.7496310269364
2.411666666666667,190,189.7503108026358
2.4125,190,189.7509899641554
2.413333333333334,190,189.751668616908
2.414166666666667,190,189.7523467508051
2.415,190,189.7530242918612
2.415833333333333,190,189.7537010376005
2.416666666666667,190,189.7543766379515
2.4175,190,189.7550507700321
2.418333333333333,190,189.7557230104061
2.419166666666666,190,189.7563929612837
2.42,190,189.7570602770545
2.420833333333333,190,189.757724653918
2.421666666666667,190,189.7583859225877
2.4225,190,189.7590439975702
2.423333333333333,190,189.759699001937
2.424166666666667,190,189.7603511372634
2.425,190,189.7610007415837
2.425833333333333,190,189.7616482582514
2.426666666666667,190,189.7622941277643
2.4275,190,189.7629388417461
2.428333333333333,190,189.7635828055316
2.429166666666667,190,189.764226343556
2.43,190,189.7648696616262
2.430833333333333,190,189.765512758891
2.431666666666667,190,189.7661555248797
2.4325,190,189.7667976718882
2.433333333333333,190,189.7674388122146
2.434166666666667,190,189.7680784946092
2.435,190,189.7687162414516
2.435833333333334,190,189.7693516277381
2.436666666666667,190,189.7699842772515
2.4375,190,189.7706139269146
2.438333333333333,190,189.7712404673364
2.439166666666666,190,189.7718638995987
2.44,190,189.7724843668545
2.440833333333333,190,189.7731021840304
2.441666666666667,190,189.7737177282163
2.4425,190,189.7743314161703
2.443333333333333,190,189.774943680402
2.444166666666667,190,189.7755549348838
2.445,190,189.776165548254
2.445833333333333,190,189.7767757843613
2.446666666666667,190,189.7773858063077
2.4475,190,189.7779956286647
2.448333333333333,190,189.7786051206018
2.449166666666667,190,189.7792140343969
2.45,190,189.7798219946432
2.450833333333333,190,189.7804285750943
2.451666666666667,190,189.7810332809062
2.4525,190,189.7816356534987
2.453333333333333,190,189.7822353400871
2.454166666666667,190,189.7828320751708
2.455,190,189.7834257116102
2.455833333333334,190,189.7840163041027
2.456666666666667,190,189.7846040510436
2.4575,190,189.7851892472362
2.458333333333333,190,189.7857723067952
2.459166666666667,190,189.7863536836351
2.46,190,189.7869338217126
2.460833333333333,190,189.7875131160999
2.461666666666666,190,189.7880919417267
2.4625,190,189.7886705573476
2.463333333333333,190,189.7892490559781
2.464166666666667,190,189.7898274376273
2.465,190,189.7904055390573
2.465833333333333,190,189.7909830161966
2.466666666666667,190,189.791559549072
2.4675,190,189.7921346855402
2.468333333333333,190,189.7927079963747
2.469166666666667,190,189.7932790849269
2.47,190,189.7938475838606
2.470833333333333,190,189.794413282441
2.471666666666667,190,189.7949759604273
2.4725,190,189.7955356345608
2.473333333333333,190,189.7960924535403
2.474166666666667,190,189.7966467087212
2.475,190,189.7971987842404
2.475833333333334,190,189.7977491516187
2.476666666666667,190,189.7982983401338
2.4775,190,189.7988468094967
2.478333333333333,190,189.7993949676658
2.479166666666667,190,189.7999431340166
2.48,190,189.8004914456309
2.480833333333333,190,189.8010398911553
2.481666666666666,190,189.8015882538016
2.4825,190,189.8021362091021
2.483333333333333,190,189.8026832979286
2.484166666666667,190,189.8032290112565
2.485,190,189.8037728395845
2.485833333333333,190,189.8043143256407
2.486666666666667,190,189.8048531334635
2.4875,190,189.8053890015714
2.488333333333333,190,189.8059218534768
2.489166666666667,190,189.8064517896684
2.49,190,189.8069789923988
2.490833333333333,190,189.8075038198996
2.491666666666667,190,189.8080267461679
2.4925,190,189.8085481988311
2.493333333333333,190,189.8090686612541
2.494166666666667,190,189.8095886054828
2.495,190,189.8101083519274
2.495833333333333,190,189.8106281472123
2.496666666666667,190,189.8111480647193
2.4975,190,189.8116680527841
2.498333333333334,190,189.8121879307872
2.499166666666667,190,189.8127073810968
2.5,190,189.8132259926932
2.500833333333333,190,189.8137432712838
2.501666666666666,190,189.814258715677
2.5025,190,189.8147719089172
2.503333333333333,190,189.8152824793741
2.504166666666667,190,189.8157901887211
2.505,190,189.8162950367132
2.505833333333333,190,189.8167970003952
2.506666666666667,190,189.8172963034931
2.5075,190,189.8177933247062
2.508333333333333,190,189.8182883964811
2.509166666666667,190,189.8187820338925
2.51,190,189.8192747183909
2.510833333333333,190,189.8197668987262
2.511666666666667,190,189.8202589726484
2.5125,190,189.8207512209599
2.513333333333333,190,189.8212438214447
2.514166666666667,190,189.8217367095676
2.515,190,189.8222297247742
2.515833333333333,190,189.8227225386396
2.516666666666667,190,189.8232146814426
2.5175,190,189.8237056398819
2.518333333333334,190,189.824194846559
2.519166666666667,190,189.824681809064
2.52,190,189.8251660732967
2.520833333333333,190,189.82564734827
2.521666666666667,190,189.826125549336
2.5225,190,189.8266007557232
2.523333333333333,190,189.8270732250379
2.524166666666666,190,189.8275433724996
2.525,190,189.8280117209908
2.525833333333333,190,189.828478822878
2.526666666666667,190,189.8289452179118
2.5275,190,189.8294113960877
2.528333333333333,190,189.8298777395493
2.529166666666667,190,189.8303444603783
2.53,190,189.8308116221919
2.530833333333333,190,189.8312791498359
2.531666666666667,190,189.8317467594242
2.5325,190,189.8322140531263
2.533333333333333,190,189.8326805934161
2.534166666666667,190,189.8331458155021
2.535,190,189.8336091867447
2.535833333333333,190,189.834070299483
2.536666666666667,190,189.8345287680055
2.5375,190,189.8349843818611
2.538333333333334,190,189.8354371218049
2.539166666666667,190,189.8358870985425
2.54,190,189.8363345765724
2.540833333333333,190,189.8367799161434
2.541666666666667,190,189.837223576545
2.5425,190,189.8376660865828
2.543333333333333,190,189.8381079524849
2.544166666666666,190,189.8385496225162
2.545,190,189.8389915052465
2.545833333333333,190,189.8394338193815
2.546666666666667,190,189.8398766470384
2.5475,190,189.8403198952155
2.548333333333333,190,189.8407632819739
2.549166666666667,190,189.8412064031975
2.55,190,189.8416487280388
2.550833333333333,190,189.8420897188525
2.551666666666667,190,189.8425288340758
2.5525,190,189.8429656290477
2.553333333333333,190,189.8433998265003
2.554166666666667,190,189.8438312366107
2.555,190,189.8442598413544
2.555833333333333,190,189.8446857878684
2.556666666666667,190,189.845109365263
2.5575,190,189.8455309040392
2.558333333333333,190,189.8459508951173
2.559166666666667,190,189.8463698145343
2.56,190,189.846788160921
2.560833333333334,190,189.8472063916487
2.561666666666667,190,189.8476248847853
2.5625,190,189.8480439089426
2.563333333333333,190,189.8484635079102
2.564166666666666,190,189.848883621939
2.565,190,189.8493040070315
2.565833333333333,190,189.8497242501178
2.566666666666667,190,189.8501438478582
2.5675,190,189.8505622261827
2.568333333333333,190,189.8509788453089
2.569166666666667,190,189.8513931554812
2.57,190,189.8518047664926
2.570833333333333,190,189.8522134698601
2.571666666666667,190,189.8526192383887
2.5725,190,189.8530222122944
2.573333333333333,190,189.8534227354096
2.574166666666667,190,189.8538212970094
2.575,190,189.8542184304037
2.575833333333333,190,189.854614710059
2.576666666666667,190,189.8550106875286
2.5775,190,189.8554068299245
2.578333333333333,190,189.8558034642953
2.579166666666667,190,189.8562007599083
2.58,190,189.8565987402312
2.580833333333334,190,189.8569972175199
2.581666666666667,190,189.8573958423324
2.5825,190,189.8577942102848
2.583333333333333,190,189.858191808132
2.584166666666667,190,189.8585880984746
2.585,190,189.8589825362955
2.585833333333333,190,189.8593747488741
2.586666666666666,190,189.8597644067586
2.5875,190,189.8601513151256
2.588333333333333,190,189.8605355436237
2.589166666666667,190,189.8609171930791
2.59,190,189.86129652126
2.590833333333333,190,189.8616739490056
2.591666666666667,190,189.8620499706511
2.5925,190,189.8624250943511
2.593333333333333,190,189.8627998477945
2.594166666666667,190,189.863174709888
2.595,190,189.8635500682784
2.595833333333333,190,189.8639261576074
2.596666666666667,190,189.8643030256843
2.5975,190,189.8646805947143
2.598333333333333,190,189.8650585345221
2.599166666666667,190,189.8654364146785
2.6,190,189.8658136982364
2.600833333333334,190,189.8661897650496
2.601666666666667,190,189.866564029955
2.6025,190,189.8669359901489
2.603333333333333,190,189.867305309591
2.604166666666667,190,189.8676717629813
2.605,190,189.86803538689
2.605833333333333,190,189.8683963737123
2.606666666666666,190,189.8687550495787
2.6075,190,189.8691118910876
2.608333333333333,190,189.8694674320703
2.609166666666667,190,189.8698222448546
2.61,190,189.870176895882
2.610833333333333,190,189.8705318297672
2.611666666666667,190,189.8708873639769
2.6125,190,189.8712436727099
2.613333333333333,190,189.8716007959177
2.614166666666667,190,189.8719586124476
2.615,190,189.8723167997781
2.615833333333333,190,189.8726749626349
2.616666666666667,190,189.8730326107309
2.6175,190,189.8733891590732
2.618333333333333,190,189.8737440439193
2.619166666666667,190,189.874096730515
2.62,190,189.8744467975214
2.620833333333333,190,189.8747940316607
2.621666666666667,190,189.8751383712321
2.6225,190,189.8754799713
2.623333333333334,190,189.8758191962811
2.624166666666667,190,189.8761565479733
2.625,190,189.8764926022746
2.625833333333333,190,189.8768280017066
2.626666666666666,190,189.8771633660352
2.6275,190,189.8774991235653
2.628333333333333,190,189.8778356796141
2.629166666666667,190,189.8781732190146
2.63,190,189.8785117153361
2.630833333333333,190,189.8788509961425
2.631666666666667,190,189.8791907009485
2.6325,190,189.8795304153134
2.633333333333333,190,189.8798696267176
2.634166666666667,190,189.8802077415246
2.635,190,189.8805441971476
2.635833333333333,190,189.8808785059598
2.636666666666667,190,189.8812102342426
2.6375,190,189.8815391112534
2.638333333333333,190,189.8818651182903
2.639166666666667,190,189.8821883656945
2.64,190,189.8825091652487
2.640833333333333,190,189.8828280584087
2.641666666666667,190,189.8831456121977
2.6425,190,189.8834624957332
2.643333333333334,190,189.8837793881254
2.644166666666667,190,189.8840968518244
2.645,190,189.8844152773587
2.645833333333333,190,189.8847348794412
2.646666666666667,190,189.8850556663259
2.6475,190,189.8853773903637
2.648333333333333,190,189.8856997228617
2.649166666666666,190,189.8860221245073
2.65,190,189.8863439522534
2.650833333333333,190,189.886664637213
2.651666666666667,190,189.88698359265
2.6525,190,189.8873003534375
2.653333333333333,190,189.8876145423945
2.654166666666667,190,189.8879259290565
2.655,190,189.8882345076935
2.655833333333333,190,189.8885404118381
2.656666666666667,190,189.888843899288
2.6575,190,189.8891454477836
2.658333333333333,190,189.889445672881
2.659166666666667,190,189.8897452342024
2.66,190,189.8900448003216
2.660833333333333,190,189.8903449579157
2.661666666666667,190,189.8906461443798
2.6625,190,189.8909486199249
2.663333333333334,190,189.8912524246395
2.664166666666667,190,189.8915573676081
2.665,190,189.8918630707764
2.665833333333333,190,189.8921689704581
2.666666666666667,190,189.8924744000095
2.6675,190,189.8927787320823
2.668333333333333,190,189.8930812802112
2.669166666666666,190,189.8933815242318
2.67,190,189.8936791114778
2.670833333333333,190,189.8939738406955
2.671666666666667,190,189.894265749572
2.6725,190,189.8945549858358
2.673333333333333,190,189.8948418556216
2.674166666666667,190,189.8951268702595
2.675,190,189.8954106370113
2.675833333333333,190,189.8956937837082
2.676666666666667,190,189.895976948092
2.6775,190,189.8962607214727
2.678333333333333,190,189.8965455819466
2.679166666666667,190,189.8968318044583
2.68,190,189.8971194578076
2.680833333333333,190,189.8974084399505
2.681666666666667,190,189.8976983411467
2.6825,190,189.8979886404626
2.683333333333333,190,189.8982786717939
2.684166666666667,190,189.8985676691509
2.685,190,189.8988549140019
2.685833333333334,190,189.8991397949786
2.686666666666667,190,189.8994218971302
2.6875,190,189.8997009434056
2.688333333333333,190,189.8999769772784
2.689166666666666,190,189.9002502222628
2.69,190,189.9005210900511
2.690833333333333,190,189.9007901778498
2.691666666666667,190,189.9010581169112
2.6925,190,189.90132561706
2.693333333333333,190,189.901593375477
2.694166666666667,190,189.9018619520124
2.695,190,189.9021317265915
2.695833333333333,190,189.9024029798285
2.696666666666667,190,189.9026756928057
2.6975,190,189.9029496622873
2.698333333333333,190,189.9032244796425
2.699166666666667,190,189.9034996468696
2.7,190,189.9037745341141
2.700833333333333,190,189.9040484651743
2.701666666666667,190,189.9043207738129
2.7025,190,189.9045908334549
2.703333333333333,190,189.9048581604212
2.704166666666667,190,189.9051225214198
2.705,190,189.9053837976978
2.705833333333334,190,189.9056422420818
2.706666666666667,190,189.9058982965327
2.7075,190,189.906152491852
2.708333333333333,190,189.9064054710768
2.709166666666667,190,189.9066579408406
2.71,190,189.9069106017657
2.710833333333333,190,189.9071640774865
2.711666666666666,190,189.9074188984467
2.7125,190,189.9076753761686
2.713333333333333,190,189.9079335523891
2.714166666666667,190,189.9081933276005
2.715,190,189.9084542258274
2.715833333333333,190,189.9087157180121
2.716666666666667,190,189.908977021004
2.7175,190,189.9092373136668
2.718333333333333,190,189.9094958808149
2.719166666666667,190,189.9097521149465
2.72,190,189.9100055986292
2.720833333333333,190,189.9102560135506
2.721666666666667,190,189.9105033446841
2.7225,190,189.9107477338176
2.723333333333333,190,189.9109895210553
2.724166666666667,190,189.9112292644583
2.725,190,189.9114677314146
2.725833333333334,190,189.9117057238542
2.726666666666667,190,189.911944043379
2.7275,190,189.912183408575
2.728333333333333,190,189.9124243443104
2.729166666666667,190,189.9126671089914
2.73,190,189.9129117957345
2.730833333333333,190,189.9131581329669
2.731666666666666,190,189.9134057079653
2.7325,190,189.9136538950269
2.733333333333333,190,189.913901977872
2.734166666666667,190,189.9141491999358
2.735,190,189.9143947852121
2.735833333333333,190,189.9146380584633
2.736666666666667,190,189.914878474768
2.7375,190,189.9151156372921
2.738333333333333,190,189.9153494904323
2.739166666666667,190,189.9155802537932
2.74,190,189.915808389735
2.740833333333333,190,189.9160345513606
2.741666666666667,190,189.9162595164327
2.7425,190,189.9164841130803
2.743333333333333,190,189.9167091508614
2.744166666666667,190,189.9169353366364
2.745,190,189.9171632043871
2.745833333333333,190,189.9173930764213
2.746666666666667,190,189.9176249916656
2.7475,190,189.9178587110154
2.748333333333334,190,189.9180937615454
2.749166666666667,190,189.9183294281247
2.75,190,189.9185649775109
2.750833333333333,190,189.9187994938971
2.751666666666666,190,189.9190321672212
2.7525,190,189.9192622673118
2.753333333333333,190,189.9194893287095
2.754166666666667,190,189.9197130690313
2.755,190,189.9199335510462
2.755833333333333,190,189.9201510427675
2.756666666666667,190,189.9203661491135
2.7575,190,189.920579544012
2.758333333333333,190,189.9207921377168
2.759166666666667,190,189.9210047267332
2.76,190,189.921218157275
2.760833333333333,190,189.9214330389119
2.761666666666667,190,189.9216497963189
2.7625,190,189.9218686311003
2.763333333333333,190,189.9220893696917
2.764166666666667,190,189.9223117351562
2.765,190,189.9225350341868
2.765833333333333,190,189.9227586290097
2.766666666666667,190,189.9229815874351
2.7675,190,189.923203173181
2.768333333333334,190,189.9234225843569
2.769166666666667,190,189.9236392869711
2.77,190,189.9238529203303
2.770833333333333,190,189.9240633716947
2.771666666666667,190,189.9242708533168
2.7725,190,189.924475722665
2.773333333333333,190,189.9246786696214
2.774166666666666,190,189.9248803796289
2.775,190,189.925081740576
2.775833333333333,190,189.9252834877359
2.776666666666667,190,189.9254863582121
2.7775,190,189.9256908339472
2.778333333333333,190,189.9258972230363
2.779166666666667,190,189.9261055483442
2.78,190,189.9263155883914
2.780833333333333,190,189.9265268848153
2.781666666666667,190,189.9267387961493
2.7825,190,189.9269505588739
2.783333333333333,190,189.9271613784995
2.784166666666667,190,189.9273704947662
2.785,190,189.927577271227
2.785833333333333,190,189.9277812700316
2.786666666666667,190,189.9279822434245
2.7875,190,189.928180275999
2.788333333333334,190,189.9283755734742
2.789166666666667,190,189.9285687304738
2.79,190,189.9287603088637
